,artwork,emo1,emo2,emo3,vad1,vad2,vad3,final_emo,final_vad
2449,sam-francis_untitled-sfp88-12-1988.jpg,['awe'],['excitement'],"['excitement', 'disgust', 'fear']","[1.0, 1.0, 1.0]","[0.65, 0.4, 0.4]","[0.5, 0.7, 0.8]",excitement,"[0.575, 0.55, 0.6000000000000001]"
2450,sam-francis_untitled-sfp89-105-1989.jpg,['awe'],['amusement'],"['excitement', 'awe', 'disgust']","[1.0, 1.0, 1.0]","[0.5, 0.55, 0.6]","[0.3, 0.6, 0.7]",amusement,"[0.65, 0.625, 0.5]"
2451,sam-francis_untitled-variant-f-1989.jpg,['awe'],['contentment'],"['excitement', 'amusement', 'contentment', 'disgust', 'fear']","[1.0, 1.0, 1.0]","[0.55, 0.2, 0.2]","[0.2, 0.6, 0.7]",contentment,"[0.44999999999999996, 0.4666666666666666, 0.43333333333333335]"
2452,sam-francis_untitled-yellow-1961.jpg,['amusement'],['amusement'],"['amusement', 'contentment']","[1.0, 1.0, 1.0]","[0.65, 0.4, 0.3]","[0.6, 0.6, 0.7]",amusement,"[0.75, 0.6666666666666666, 0.6666666666666666]"
2453,sam-francis_untitled.jpg,['amusement'],['excitement'],"['awe', 'disgust']","[1.0, 1.0, 1.0]","[0.55, 0.4, 0.3]","[0.6, 0.6, 0.7]",excitement,"[0.675, 0.6000000000000001, 0.55]"
2454,sam-francis_upper-yellow-ii-lembark-l73-1964.jpg,['amusement'],['excitement'],"['excitement', 'amusement', 'contentment']","[1.0, 1.0, 1.0]","[0.55, 0.3, 0.4]","[0.6, 0.6, 0.5]",amusement,"[0.8, 0.8, 0.75]"
2455,sam-francis_variant-iii-from-bright-jade-ghost-1963.jpg,['sadness'],['excitement'],['disgust'],"[0.0, 1.0, 1.0]","[0.55, 0.4, 0.3]","[0.2, 0.7, 0.7]",disgust,"[0.2, 0.75, 0.7]"
2456,sam-francis_very-first-stone-1968.jpg,['sadness'],['sadness'],['sadness'],"[0.0, 1.0, 1.0]","[0.4, 0.4, 0.3]","[0.4, 0.6, 0.4]",sadness,"[0.26666666666666666, 0.6666666666666666, 0.5666666666666668]"
2457,sam-francis_violet-yellow-and-white-1958.jpg,['sadness'],['amusement'],"['sadness', 'disgust']","[0.0, 1.0, 1.0]","[0.55, 0.5, 0.4]","[0.3, 0.6, 0.7]",sadness,"[0.13333333333333333, 0.7999999999999999, 0.8333333333333334]"
2458,sam-francis_when-white-1964.jpg,['sadness'],['excitement'],"['excitement', 'amusement']","[0.0, 1.0, 1.0]","[0.55, 0.4, 0.3]","[0.5, 0.6, 0.4]",amusement,"[0.55, 0.6, 0.45]"
2459,sam-francis_white-1951.jpg,['awe'],['awe'],['sadness'],"[1.0, 1.0, 1.0]","[0.5, 0.2, 0.2]","[0.4, 0.5, 0.3]",awe,"[0.75, 0.6, 0.6]"
2460,sam-francis_why-then-opened-ii-1963.jpg,['awe'],['awe'],"['amusement', 'sadness']","[1.0, 1.0, 1.0]","[0.55, 0.5, 0.4]","[0.6, 0.6, 0.6]",awe,"[0.8166666666666668, 0.7666666666666666, 0.7666666666666666]"
2461,sam-francis_yellow-speck-1963.jpg,['awe'],['excitement'],"['amusement', 'contentment']","[1.0, 1.0, 1.0]","[0.6, 0.5, 0.4]","[0.4, 0.6, 0.7]",excitement,"[0.6, 0.5, 0.4]"
2462,sam-gilliam_baptistry-1975.jpg,['awe'],['awe'],"['awe', 'disgust']","[1.0, 1.0, 1.0]","[0.6, 0.5, 0.4]","[0.4, 0.6, 0.7]",awe,"[0.6666666666666666, 0.7000000000000001, 0.6999999999999998]"
2463,sam-gilliam_buoy-landscape-ii-1982.jpg,['awe'],['contentment'],['disgust'],"[1.0, 1.0, 1.0]","[0.55, 0.2, 0.2]","[0.4, 0.4, 0.5]",contentment,"[0.575, 0.30000000000000004, 0.30000000000000004]"
2464,sam-gilliam_chehaw-1990.jpg,['excitement'],['excitement'],['awe'],"[1.0, 1.0, 1.0]","[0.65, 0.5, 0.4]","[0.4, 0.5, 0.5]",excitement,"[0.825, 0.75, 0.7]"
2465,sam-gilliam_coffee-thyme-1980.jpg,['excitement'],['amusement'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.65, 0.4, 0.3]","[0.2, 0.7, 0.6]",fear,"[0.15000000000000002, 0.6, 0.6]"
2466,sam-gilliam_cubes.jpg,['excitement'],['amusement'],['contentment'],"[1.0, 1.0, 1.0]","[0.55, 0.4, 0.3]","[0.6, 0.5, 0.4]",excitement,"[1.0, 1.0, 1.0]"
2467,sam-gilliam_elegy-2-1980.jpg,['excitement'],['disgust'],['disgust'],"[1.0, 1.0, 1.0]","[0.4, 0.2, 0.2]","[0.2, 0.6, 0.6]",disgust,"[0.30000000000000004, 0.4, 0.4]"
2468,sam-gilliam_fog-in-the-hollow-1974.jpg,['sadness'],['contentment'],"['disgust', 'fear']","[0.0, 1.0, 1.0]","[0.65, 0.4, 0.4]","[0.2, 0.6, 0.6]",disgust,"[0.2, 0.6499999999999999, 0.7]"
2469,sam-gilliam_horse-1995.jpg,['excitement'],['contentment'],"['contentment', 'awe']","[1.0, 1.0, 1.0]","[0.55, 0.3, 0.2]","[0.4, 0.5, 0.4]",contentment,"[0.47500000000000003, 0.4, 0.30000000000000004]"
2470,sam-gilliam_horses-upside-down-1998.jpg,['sadness'],['excitement'],"['awe', 'anger', 'disgust', 'fear']","[0.0, 1.0, 1.0]","[0.45, 0.5, 0.4]","[0.1, 0.7, 0.8]",anger,"[0.15000000000000002, 0.75, 0.8]"
2471,sam-gilliam_ibis-1987.jpg,['awe'],['contentment'],['awe'],"[1.0, 1.0, 1.0]","[0.65, 0.3, 0.4]","[0.5, 0.5, 0.4]",awe,"[0.75, 0.75, 0.7]"
2472,sam-gilliam_in-celebration-1983.jpg,['sadness'],['amusement'],['disgust'],"[0.0, 1.0, 1.0]","[0.65, 0.5, 0.5]","[0.3, 0.7, 0.7]",amusement,"[0.675, 0.7, 0.5]"
2473,sam-gilliam_lattice-1981.jpg,['contentment'],['amusement'],['contentment'],"[1.0, 1.0, 1.0]","[0.6, 0.4, 0.3]","[0.5, 0.6, 0.5]",contentment,"[0.75, 0.8, 0.75]"
2474,sam-gilliam_manet-i-1999.jpg,['contentment'],['excitement'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.55, 0.6, 0.6]","[0.3, 0.6, 0.7]",excitement,"[0.55, 0.6, 0.6]"
2475,sam-gilliam_manet-ii-1999.jpg,['awe'],['excitement'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.7, 0.5, 0.5]","[0.2, 0.7, 0.8]",excitement,"[0.7, 0.65, 0.65]"
2476,sam-gilliam_manet-iii-1999.jpg,['awe'],['excitement'],"['sadness', 'disgust', 'fear']","[1.0, 1.0, 1.0]","[0.65, 0.4, 0.3]","[0.3, 0.7, 0.8]",excitement,"[0.65, 0.4, 0.3]"
2477,sam-gilliam_newly-little-2009.jpg,['awe'],['excitement'],"['sadness', 'disgust']","[1.0, 1.0, 1.0]","[0.55, 0.3, 0.3]","[0.3, 0.6, 0.6]",awe,"[0.75, 0.7, 0.6]"
2478,sam-gilliam_pearlie.jpg,['awe'],['excitement'],"['excitement', 'disgust']","[1.0, 1.0, 1.0]","[0.65, 0.6, 0.6]","[0.6, 0.8, 0.7]",excitement,"[0.625, 0.7, 0.6499999999999999]"
2479,sam-gilliam_pretty-boxes-1993.jpg,['awe'],['excitement'],"['awe', 'disgust']","[1.0, 1.0, 1.0]","[0.7, 0.6, 0.6]","[0.4, 0.7, 0.7]",awe,"[0.7, 0.85, 0.85]"
2480,sam-gilliam_red-linger-1972.jpg,['excitement'],['excitement'],"['awe', 'disgust']","[1.0, 1.0, 1.0]","[0.65, 0.5, 0.4]","[0.6, 0.7, 0.7]",excitement,"[0.825, 0.75, 0.7]"
2481,sam-gilliam_remembering-girls-ajar-2009.jpg,['excitement'],['amusement'],['awe'],"[1.0, 1.0, 1.0]","[0.65, 0.3, 0.3]","[0.4, 0.6, 0.6]",amusement,"[0.675, 0.35, 0.25]"
2482,sam-gilliam_sea-color-2011.jpg,['excitement'],['amusement'],"['sadness', 'disgust']","[1.0, 1.0, 1.0]","[0.55, 0.2, 0.2]","[0.5, 0.7, 0.4]",amusement,"[0.55, 0.2, 0.2]"
2483,sam-gilliam_st-albans-1976.jpg,['awe'],['excitement'],['disgust'],"[1.0, 1.0, 1.0]","[0.55, 0.3, 0.2]","[0.2, 0.7, 0.7]",excitement,"[0.575, 0.3, 0.25]"
2484,sam-gilliam_stand-1973.jpg,['awe'],['amusement'],['awe'],"[1.0, 1.0, 1.0]","[0.55, 0.4, 0.3]","[0.5, 0.6, 0.5]",awe,"[0.75, 0.8, 0.75]"
2485,sam-gilliam_time-before-history-1994.jpg,['awe'],['excitement'],['awe'],"[1.0, 1.0, 1.0]","[0.55, 0.3, 0.4]","[0.4, 0.6, 0.5]",awe,"[0.7, 0.8, 0.75]"
2486,sam-gilliam_toward-a-red-1975.jpg,['contentment'],['amusement'],"['awe', 'disgust']","[1.0, 1.0, 1.0]","[0.65, 0.4, 0.5]","[0.3, 0.6, 0.5]",contentment,"[0.85, 0.65, 0.6]"
2487,sam-gilliam_untitled-1978.jpg,['sadness'],['amusement'],['disgust'],"[0.0, 1.0, 1.0]","[0.65, 0.5, 0.4]","[0.1, 0.6, 0.7]",amusement,"[0.65, 0.5, 0.4]"
2488,sam-gilliam_waking-up-1989.jpg,['excitement'],['anger'],"['awe', 'anger', 'disgust']","[1.0, 1.0, 1.0]","[0.34, 0.4, 0.3]","[0.2, 0.8, 0.7]",anger,"[0.27, 0.6000000000000001, 0.5]"
2489,sam-gilliam_water-surface-1993.jpg,['excitement'],['contentment'],"['anger', 'disgust']","[1.0, 1.0, 1.0]","[0.55, 0.4, 0.4]","[0.3, 0.6, 0.4]",contentment,"[0.55, 0.4, 0.4]"
2490,sonya-rapoport_abstract-1954.jpg,['excitement'],['disgust'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.5, 0.3, 0.2]","[0.2, 0.7, 0.8]",disgust,"[0.35, 0.5, 0.5]"
2491,takashi-murakami_minyun-1997.jpg,['excitement'],['excitement'],['awe'],"[1.0, 1.0, 1.0]","[0.75, 0.4, 0.2]","[0.3, 0.5, 0.7]",excitement,"[0.875, 0.7, 0.6]"
2492,taro-yamamoto_abstract-1957.jpg,['awe'],['disgust'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.45, 0.3, 0.2]","[0.2, 0.8, 0.9]",disgust,"[0.325, 0.55, 0.55]"
2493,taro-yamamoto_abstract-composition.jpg,['awe'],['amusement'],"['anger', 'disgust']","[1.0, 1.0, 1.0]","[0.65, 0.3, 0.2]","[0.3, 0.7, 0.8]",anger,"[0.3, 0.8, 0.75]"
2494,taro-yamamoto_paper-kite-brown-hat-and-red-vase-1987.jpg,['amusement'],['excitement'],"['excitement', 'amusement']","[1.0, 1.0, 1.0]","[0.6, 0.2, 0.4]","[0.7, 0.7, 0.8]",amusement,"[0.85, 0.85, 0.9]"
2495,taro-yamamoto_untitled-1961.jpg,['awe'],['excitement'],"['excitement', 'amusement']","[1.0, 1.0, 1.0]","[0.65, 0.4, 0.3]","[0.6, 0.6, 0.5]",excitement,"[0.625, 0.5, 0.4]"
2496,taro-yamamoto_untitled-1964.jpg,['amusement'],['amusement'],"['contentment', 'awe']","[1.0, 1.0, 1.0]","[0.65, 0.5, 0.3]","[0.5, 0.6, 0.5]",amusement,"[0.825, 0.75, 0.65]"
2497,taro-yamamoto_untitled-1970.jpg,['amusement'],['contentment'],"['sadness', 'disgust']","[1.0, 1.0, 1.0]","[0.55, 0.3, 0.4]","[0.3, 0.7, 0.6]",amusement,"[1.0, 1.0, 1.0]"
2498,taro-yamamoto_untitled-1972-1.jpg,['amusement'],['disgust'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.2, 0.3, 0.4]","[0.1, 0.7, 0.8]",disgust,"[0.15, 0.5, 0.6]"
2499,taro-yamamoto_untitled-1972-2.jpg,['awe'],['excitement'],['disgust'],"[1.0, 1.0, 1.0]","[0.55, 0.4, 0.5]","[0.2, 0.8, 0.9]",disgust,"[0.25, 0.8, 0.45]"
2500,taro-yamamoto_untitled-1972.jpg,['excitement'],['excitement'],"['excitement', 'awe']","[1.0, 1.0, 1.0]","[0.65, 0.4, 0.5]","[0.5, 0.7, 0.8]",excitement,"[0.7166666666666667, 0.6999999999999998, 0.7666666666666666]"
2501,taro-yamamoto_untitled-1974.jpg,['excitement'],['excitement'],"['excitement', 'amusement']","[1.0, 1.0, 1.0]","[0.7, 0.56, 0.5]","[0.6, 0.7, 0.8]",excitement,"[0.7666666666666666, 0.7533333333333333, 0.7666666666666666]"
2502,taro-yamamoto_untitled-abstract.jpg,['awe'],['disgust'],"['sadness', 'disgust']","[1.0, 1.0, 1.0]","[0.55, 0.4, 0.3]","[0.3, 0.6, 0.6]",disgust,"[0.42500000000000004, 0.5, 0.44999999999999996]"
2503,taro-yamamoto_untitled-triptych-1961.jpg,['awe'],['disgust'],['disgust'],"[1.0, 1.0, 1.0]","[0.4, 0.3, 0.3]","[0.2, 0.7, 0.8]",disgust,"[0.30000000000000004, 0.5, 0.55]"
2504,taro-yamamoto_untitled.jpg,['awe'],['excitement'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.4, 0.3, 0.3]","[0.2, 0.7, 0.8]",fear,"[0.2, 0.7, 0.8]"
2505,terry-frost_composition-1957.jpg,['awe'],['fear'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.2, 0.3, 0.3]","[0.1, 0.8, 0.7]",fear,"[0.15000000000000002, 0.55, 0.5]"
2506,terry-frost_it-is-true-1989.jpg,['awe'],['amusement'],"['amusement', 'contentment']","[1.0, 1.0, 1.0]","[0.7, 0.2, 0.3]","[0.8, 0.6, 0.6]",amusement,"[0.75, 0.4, 0.44999999999999996]"
2507,terry-frost_leeds-landscape-1956.jpg,['amusement'],['awe'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.55, 0.2, 0.2]","[0.3, 0.5, 0.5]",disgust,"[0.3, 0.5, 0.5]"
2508,terry-frost_may-1962-stays-1962.jpg,['excitement'],['disgust'],"['sadness', 'disgust']","[1.0, 1.0, 1.0]","[0.4, 0.4, 0.3]","[0.4, 0.5, 0.3]",disgust,"[0.4, 0.45, 0.3]"
2509,terry-frost_rider-s-song-1989.jpg,['disgust'],['fear'],"['disgust', 'fear']","[0.0, 1.0, 1.0]","[0.4, 0.4, 0.4]","[0.1, 0.8, 0.6]",disgust,"[0.05, 0.9, 0.8]"
2510,terry-frost_thamar-and-amnon-1989.jpg,['awe'],['awe'],"['awe', 'disgust']","[1.0, 1.0, 1.0]","[0.5, 0.2, 0.4]","[0.2, 0.7, 0.6]",awe,"[0.5666666666666667, 0.6333333333333333, 0.6666666666666666]"
2511,terry-frost_the-spinster-at-mass-1989.jpg,['awe'],['fear'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.2, 0.4, 0.2]","[0.2, 0.7, 0.7]",fear,"[0.2, 0.55, 0.44999999999999996]"
2512,terry-frost_tree-tree-1989.jpg,['awe'],['amusement'],"['sadness', 'disgust', 'fear']","[1.0, 1.0, 1.0]","[0.55, 0.3, 0.2]","[0.3, 0.7, 0.6]",amusement,"[0.625, 0.35, 0.25]"
2513,terry-frost_variations-1989.jpg,['awe'],['excitement'],"['amusement', 'contentment']","[1.0, 1.0, 1.0]","[0.65, 0.4, 0.3]","[0.4, 0.6, 0.7]",excitement,"[0.675, 0.55, 0.5]"
2514,terry-frost_winter-1956-yorkshire-1956.jpg,['awe'],['awe'],['contentment'],"[1.0, 1.0, 1.0]","[0.65, 0.4, 0.3]","[0.5, 0.5, 0.3]",awe,"[0.825, 0.7, 0.65]"
2515,terry-frost_yellow-triptych-1959.jpg,['awe'],['amusement'],"['awe', 'anger']","[1.0, 1.0, 1.0]","[0.65, 0.4, 0.3]","[0.3, 0.6, 0.5]",amusement,"[0.625, 0.45, 0.4]"
2516,theodoros-stamos_adam-1961.jpg,['fear'],['fear'],"['anger', 'disgust']","[0.0, 1.0, 1.0]","[0.5, 0.3, 0.5]","[0.2, 0.7, 0.6]",fear,"[0.25, 0.65, 0.75]"
2517,theodoros-stamos_beyond-emperors-1952.jpg,['awe'],['disgust'],['sadness'],"[1.0, 1.0, 1.0]","[0.45, 0.3, 0.2]","[0.4, 0.5, 0.5]",awe,"[1.0, 1.0, 1.0]"
2518,theodoros-stamos_byzantium-iii-1958.jpg,['awe'],['contentment'],"['anger', 'disgust']","[1.0, 1.0, 1.0]","[0.6, 0.3, 0.2]","[0.5, 0.6, 0.4]",awe,"[0.95, 0.95, 1.0]"
2519,theodoros-stamos_classic-boundaries-iv-1962.jpg,['awe'],['contentment'],['contentment'],"[1.0, 1.0, 1.0]","[0.75, 0.2, 0.2]","[0.4, 0.5, 0.4]",contentment,"[0.575, 0.35, 0.30000000000000004]"
2520,theodoros-stamos_coney-island-1945.jpg,['disgust'],['fear'],"['sadness', 'disgust']","[0.0, 1.0, 1.0]","[0.2, 0.4, 0.4]","[0.2, 0.6, 0.4]",disgust,"[0.1, 0.8, 0.7]"
2521,theodoros-stamos_corinth-1959.jpg,['disgust'],['sadness'],"['disgust', 'fear']","[0.0, 1.0, 1.0]","[0.5, 0.4, 0.3]","[0.3, 0.5, 0.3]",disgust,"[0.15, 0.75, 0.65]"
2522,theodoros-stamos_cyclops-1947.jpg,['awe'],['fear'],"['disgust', 'fear']","[0.0, 1.0, 1.0]","[0.3, 0.2, 0.2]","[0.3, 0.6, 0.5]",fear,"[0.3, 0.4, 0.35]"
2523,theodoros-stamos_edge-of-burning-brush-1986.jpg,['fear'],['anger'],"['anger', 'disgust', 'fear']","[0.0, 1.0, 1.0]","[0.5, 0.4, 0.3]","[0.2, 0.5, 0.4]",fear,"[0.1, 0.75, 0.7]"
2524,theodoros-stamos_edge-of-day-1961.jpg,['sadness'],['awe'],"['amusement', 'contentment']","[0.0, 1.0, 1.0]","[0.65, 0.2, 0.3]","[0.3, 0.6, 0.7]",awe,"[0.675, 0.25, 0.3]"
2525,theodoros-stamos_edge-of-white-dawn-1-1982.jpg,['sadness'],['contentment'],['sadness'],"[0.0, 1.0, 1.0]","[0.5, 0.2, 0.2]","[0.3, 0.5, 0.4]",sadness,"[0.15, 0.75, 0.7]"
2526,theodoros-stamos_flight-of-the-spectre-1949.jpg,['awe'],['disgust'],"['awe', 'sadness']","[1.0, 1.0, 1.0]","[0.4, 0.3, 0.3]","[0.4, 0.6, 0.7]",awe,"[0.7, 0.8, 0.85]"
2527,theodoros-stamos_high-snow-low-sun-1960.jpg,['awe'],['anger'],"['awe', 'anger']","[1.0, 1.0, 1.0]","[0.4, 0.2, 0.2]","[0.4, 0.7, 0.8]",awe,"[0.7, 0.85, 0.9]"
2528,theodoros-stamos_home-of-the-sun-1957.jpg,['awe'],['anger'],"['awe', 'disgust']","[1.0, 1.0, 1.0]","[0.4, 0.2, 0.3]","[0.2, 0.6, 0.7]",awe,"[0.6, 0.8, 0.85]"
2529,theodoros-stamos_infinity-field-1873.jpg,['sadness'],['awe'],"['awe', 'anger', 'fear']","[0.0, 1.0, 1.0]","[0.55, 0.3, 0.2]","[0.1, 0.6, 0.4]",awe,"[0.325, 0.44999999999999996, 0.30000000000000004]"
2530,theodoros-stamos_infinity-field-jerusalem-series-1983-1.jpg,['sadness'],['disgust'],"['contentment', 'sadness']","[0.0, 1.0, 1.0]","[0.3, 0.2, 0.2]","[0.4, 0.5, 0.6]",sadness,"[0.2, 0.75, 0.8]"
2531,theodoros-stamos_infinity-field-jerusalem-series-1983.jpg,['awe'],['awe'],"['sadness', 'disgust']","[1.0, 1.0, 1.0]","[0.65, 0.4, 0.3]","[0.2, 0.6, 0.7]",awe,"[0.825, 0.7, 0.65]"
2532,theodoros-stamos_infinity-field-jerusalem-series-1984.jpg,['sadness'],['sadness'],['sadness'],"[0.0, 1.0, 1.0]","[0.35, 0.3, 0.4]","[0.3, 0.5, 0.4]",sadness,"[0.21666666666666665, 0.6, 0.6]"
2533,theodoros-stamos_infinity-field-jerusalem-series-3rd-letter-1985.jpg,['sadness'],['sadness'],"['amusement', 'contentment']","[0.0, 1.0, 1.0]","[0.4, 0.3, 0.2]","[0.4, 0.5, 0.6]",sadness,"[0.20000000000000004, 0.65, 0.6]"
2534,theodoros-stamos_infinity-field-jerusalem-series-iv-1984.jpg,['awe'],['sadness'],"['sadness', 'fear']","[1.0, 1.0, 1.0]","[0.2, 0.3, 0.3]","[0.2, 0.4, 0.2]",sadness,"[0.2, 0.35, 0.25]"
2535,theodoros-stamos_infinity-field-lefkada-series-1979.jpg,['awe'],['contentment'],"['sadness', 'disgust']","[1.0, 1.0, 1.0]","[0.65, 0.5, 0.4]","[0.1, 0.7, 0.7]",awe,"[0.75, 0.75, 0.75]"
2536,theodoros-stamos_infinity-field-lefkada-series-1980(2).jpg,['awe'],['contentment'],"['awe', 'disgust']","[1.0, 1.0, 1.0]","[0.6, 0.2, 0.2]","[0.3, 0.6, 0.6]",awe,"[0.65, 0.8, 0.8]"
2537,theodoros-stamos_infinity-field-lefkada-series-1982-1.jpg,['awe'],['awe'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.6, 0.4, 0.3]","[0.2, 0.7, 0.8]",awe,"[0.8, 0.7, 0.65]"
2538,theodoros-stamos_infinity-field-lefkada-series-2-1978.jpg,['awe'],['contentment'],['contentment'],"[1.0, 1.0, 1.0]","[0.7, 0.4, 0.2]","[0.5, 0.6, 0.4]",contentment,"[0.6, 0.5, 0.30000000000000004]"
2539,theodoros-stamos_infinity-field-lefkada-series-3-1978.jpg,['amusement'],['contentment'],"['amusement', 'contentment']","[1.0, 1.0, 1.0]","[0.7, 0.2, 0.2]","[0.5, 0.6, 0.4]",amusement,"[0.75, 0.8, 0.7]"
2540,theodoros-stamos_infinity-field-lefkada-series-3-1979.jpg,['awe'],['sadness'],"['sadness', 'fear']","[0.0, 1.0, 1.0]","[0.4, 0.2, 0.2]","[0.2, 0.4, 0.2]",sadness,"[0.30000000000000004, 0.30000000000000004, 0.2]"
2541,theodoros-stamos_infinity-field-torino-series-1-1986.jpg,['awe'],['anger'],['fear'],"[0.0, 1.0, 1.0]","[0.3, 0.2, 0.3]","[0.1, 0.5, 0.7]",anger,"[0.2, 0.25, 0.3]"
2542,theodoros-stamos_infinity-field-torino-series-7-1986.jpg,['awe'],['fear'],['fear'],"[0.0, 1.0, 1.0]","[0.3, 0.2, 0.2]","[0.1, 0.6, 0.4]",fear,"[0.2, 0.4, 0.30000000000000004]"
2543,theodoros-stamos_moon-garden-1946.jpg,['fear'],['disgust'],"['sadness', 'disgust']","[0.0, 1.0, 1.0]","[0.3, 0.2, 0.2]","[0.2, 0.7, 0.6]",disgust,"[0.25, 0.44999999999999996, 0.4]"
2544,theodoros-stamos_october-field-1960.jpg,['fear'],['fear'],"['sadness', 'fear']","[0.0, 1.0, 1.0]","[0.34, 0.2, 0.3]","[0.2, 0.5, 0.3]",fear,"[0.18000000000000002, 0.5666666666666667, 0.5333333333333333]"
2545,theodoros-stamos_old-sparta-1952.jpg,['fear'],['fear'],"['disgust', 'fear']","[0.0, 1.0, 1.0]","[0.25, 0.3, 0.4]","[0.2, 0.8, 0.7]",fear,"[0.15, 0.7000000000000001, 0.6999999999999998]"
2546,theodoros-stamos_reward-2-1960.jpg,['sadness'],['anger'],"['anger', 'disgust']","[0.0, 1.0, 1.0]","[0.55, 0.2, 0.3]","[0.2, 0.8, 0.6]",anger,"[0.375, 0.5, 0.44999999999999996]"
2547,theodoros-stamos_sentinell-iii-a-1965.jpg,['excitement'],['contentment'],['sadness'],"[1.0, 1.0, 1.0]","[0.55, 0.2, 0.3]","[0.2, 0.6, 0.5]",sadness,"[0.25, 0.5, 0.5]"
2548,theodoros-stamos_sun-moon-chalice-ii-1962.jpg,['awe'],['anger'],['awe'],"[1.0, 1.0, 1.0]","[0.35, 0.2, 0.3]","[0.4, 0.6, 0.5]",awe,"[0.7, 0.8, 0.75]"
2549,theodoros-stamos_the-door-1961.jpg,['awe'],['anger'],['awe'],"[1.0, 1.0, 1.0]","[0.3, 0.3, 0.2]","[0.5, 0.7, 0.7]",awe,"[0.75, 0.85, 0.85]"
2550,theodoros-stamos_the-sacrifice-1946.jpg,['fear'],['awe'],"['disgust', 'fear']","[0.0, 1.0, 1.0]","[0.45, 0.3, 0.4]","[0.2, 0.5, 0.3]",fear,"[0.1, 0.75, 0.65]"
2551,theodoros-stamos_three-kings-1949.jpg,['sadness'],['sadness'],"['disgust', 'fear']","[0.0, 1.0, 1.0]","[0.4, 0.4, 0.3]","[0.2, 0.6, 0.6]",sadness,"[0.2, 0.7, 0.65]"
2552,theodoros-stamos_untitled-1963.jpg,['awe'],['disgust'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.2, 0.3, 0.3]","[0.3, 0.6, 0.7]",disgust,"[0.25, 0.44999999999999996, 0.5]"
2553,theodoros-stamos_untitled-columns-of-fire-1956.jpg,['fear'],['anger'],"['disgust', 'fear']","[0.0, 1.0, 1.0]","[0.2, 0.3, 0.2]","[0.3, 0.6, 0.6]",fear,"[0.15, 0.8, 0.8]"
2554,theodoros-stamos_what-the-wind-does-1947.jpg,['awe'],['contentment'],['sadness'],"[1.0, 1.0, 1.0]","[0.45, 0.3, 0.2]","[0.2, 0.4, 0.2]",sadness,"[0.30000000000000004, 0.45, 0.35]"
2555,tsuruko-yamazaki_work-1969.jpg,['awe'],['fear'],"['disgust', 'fear']","[1.0, 1.0, 1.0]","[0.2, 0.3, 0.3]","[0.3, 0.6, 0.5]",fear,"[0.25, 0.44999999999999996, 0.4]"
2556,tsuruko-yamazaki_work-1973.jpg,['awe'],['sadness'],"['sadness', 'disgust']","[1.0, 1.0, 1.0]","[0.4, 0.3, 0.3]","[0.3, 0.4, 0.6]",sadness,"[0.35, 0.35, 0.44999999999999996]"
2557,tsuruko-yamazaki_work-1994.jpg,['amusement'],['amusement'],"['excitement', 'awe', 'disgust']","[1.0, 1.0, 1.0]","[0.65, 0.3, 0.3]","[0.4, 0.6, 0.6]",amusement,"[0.7833333333333333, 0.6666666666666666, 0.7000000000000001]"
2558,vasile-dobrian_a-perfumed-gale-of-the-autumn-is-all-that-s-left-in-my-memory-from-the-autumn-series.jpg,['excitement'],['contentment'],"['amusement', 'contentment']","[1.0, 1.0, 1.0]","[0.45, 0.3, 0.2]","[0.5, 0.5, 0.4]",contentment,"[0.475, 0.4, 0.30000000000000004]"
2559,vasile-dobrian_dialogue-10-1993.jpg,['excitement'],['contentment'],['sadness'],"[1.0, 1.0, 1.0]","[0.55, 0.4, 0.3]","[0.4, 0.5, 0.4]",contentment,"[0.675, 0.4, 0.35]"
2560,vasile-dobrian_during-life-man-exhibits-his-lucidity-during-death-oblivion.jpg,['amusement'],['contentment'],"['sadness', 'disgust']","[1.0, 1.0, 1.0]","[0.5, 0.2, 0.2]","[0.4, 0.5, 0.4]",amusement,"[0.85, 0.8, 0.75]"
2561,vasile-dobrian_germination.jpg,['contentment'],['contentment'],['sadness'],"[1.0, 1.0, 1.0]","[0.55, 0.2, 0.2]","[0.4, 0.4, 0.3]",contentment,"[0.775, 0.6, 0.6]"
2562,vasile-dobrian_get-yourselves-accustomed-with-the-dizzy-detachments-from-earth-from-the-archways-series.jpg,['contentment'],['awe'],"['anger', 'disgust']","[1.0, 1.0, 1.0]","[0.55, 0.2, 0.2]","[0.4, 0.4, 0.3]",contentment,"[0.95, 0.8, 0.9]"
