artwork,final_emo,final_vad
rufino-tamayo_retrato-de-ni-os-pareja-de-ni-os-1966.jpg,sadness,"[0.05, 0.85, 0.9]"
salvador-dali_abraham-abraham-genesis-22-2-1967.jpg,disgust,"[0.15, 0.75, 0.7]"
salvador-dali_abraham-pater-multarem-gentium-genesis-12-1f-1967.jpg,fear,"[0.0, 1.0, 1.0]"
salvador-dali_angel-of-light.jpg,awe,"[0.725, 0.65, 0.6]"
salvador-dali_angel.jpg,contentment,"[0.85, 0.9, 0.9]"
salvador-dali_angelus-excussit-flammamignis-daniel-3-23-1967.jpg,fear,"[0.30000000000000004, 0.4, 0.5]"
salvador-dali_apparuerunt-illis-dispertitae-linguae-acts-1-14-1967.jpg,awe,"[1.0, 1.0, 1.0]"
salvador-dali_aquae-diluvii-super-terram-genesis-6-17-1967.jpg,disgust,"[0.1, 0.75, 0.65]"
salvador-dali_arab.jpg,fear,"[0.16666666666666666, 0.6666666666666666, 0.5333333333333333]"
salvador-dali_arabs-1.jpg,disgust,"[0.19999999999999998, 0.6666666666666666, 0.7333333333333334]"
salvador-dali_arabs-the-death-of-raimundus-lullus.jpg,disgust,"[0.2, 0.8, 0.75]"
salvador-dali_arabs-the-death-of-raymond-lulle.jpg,disgust,"[0.2, 0.75, 0.75]"
salvador-dali_arabs.jpg,disgust,"[0.2, 0.8, 0.8]"
salvador-dali_cadaver-in-seoulchro-elisei-2-kings-13-21-1967.jpg,disgust,"[0.2, 0.8, 0.85]"
salvador-dali_caligula-s-horse-dali-s-horses.jpg,sadness,"[0.47500000000000003, 0.5, 0.5]"
salvador-dali_canita-tuba-in-sion-joel-2-1-1967.jpg,awe,"[0.75, 0.8, 0.85]"
salvador-dali_cherub-super-limen-domus-ezekiel-9-3-1967.jpg,sadness,"[0.15, 0.8, 0.85]"
salvador-dali_christ-from-the-apocalypse-of-st-john.jpg,sadness,"[0.15, 0.6, 0.6]"
salvador-dali_dali-s-moustache.jpg,awe,"[0.65, 0.8, 0.8]"
salvador-dali_ecce-homo-1967.jpg,sadness,"[0.1, 0.65, 0.65]"
salvador-dali_ecce-quasi-filius-hominis-in-nubibus-us-caeli-ezekiel-1-4-1967.jpg,fear,"[0.2, 0.65, 0.7]"
salvador-dali_ecce-virgo-concipiet-isaiah-7-14-1967.jpg,sadness,"[0.2, 0.8, 0.75]"
salvador-dali_ecclesiastes-preacher-of-surprising-joy-1-4.jpg,awe,"[0.35, 0.55, 0.55]"
salvador-dali_ego-sum-dominus-deus-tuus-exodus-34-28-1967.jpg,fear,"[0.3, 0.6, 0.7]"
salvador-dali_elias-per-turbinem-super-currus-igneus-1967.jpg,sadness,"[0.1, 0.65, 0.65]"
salvador-dali_emissa-voce-magna-expiravit-mark-15-37-1967.jpg,disgust,"[0.1, 0.7, 0.8]"
salvador-dali_et-baptizatus-est-a-ioanne-in-iordane-luke-3-3.jpg,fear,"[0.4, 0.3, 0.2]"
salvador-dali_et-posuerunt-eum-in-monumento-mark-15-46-1964.jpg,sadness,"[0.1, 0.8, 0.85]"
salvador-dali_ex-aegypto-vocavi-filium-meum-1964.jpg,awe,"[0.775, 0.65, 0.6]"
salvador-dali_faciamus-hominem-genesis-1-26-1964.jpg,disgust,"[0.35, 0.45, 0.5]"
salvador-dali_filiae-herodiadis-saltatio-matthew-14-6-1964.jpg,awe,"[0.44999999999999996, 0.8, 0.75]"
salvador-dali_gloria-vultus-moysi-exodus-34-29-1964.jpg,awe,"[0.8, 0.85, 0.85]"
salvador-dali_group-surrounding-a-reclining-nude-velazquez-1981.jpg,disgust,"[0.25, 0.5, 0.35]"
salvador-dali_homage-to-meirronier.jpg,fear,"[0.2, 0.75, 0.7]"
salvador-dali_iesu-transfigurato-mark-9-4f-1964.jpg,fear,"[0.35, 0.55, 0.6]"
salvador-dali_iesus-a-satana-tentatur-mark-1-13-1964.jpg,fear,"[0.15, 0.85, 0.9]"
salvador-dali_iesus-flagellatus-john-19-1-1964.jpg,sadness,"[0.15, 0.75, 0.7]"
salvador-dali_iesus-super-mare-ambulans-matthew-14-26-1964.jpg,amusement,"[0.55, 0.4, 0.3]"
salvador-dali_in-principiodeus-creavit-1964.jpg,fear,"[0.2, 0.6499999999999999, 0.65]"
salvador-dali_iosias-sepultus-in-mausoleum-patrum-2-chronicles-35-24-1967.jpg,fear,"[0.10000000000000002, 0.6333333333333334, 0.46666666666666673]"
salvador-dali_ipse-erat-elias-mark-1-4-1967.jpg,awe,"[0.35, 0.15, 0.25]"
salvador-dali_jesus-carrying-the-cross-1967.jpg,fear,"[0.30000000000000004, 0.5, 0.4]"
salvador-dali_lazarus-come-forth-lazare-veni-foras-1964.jpg,disgust,"[0.25, 0.5, 0.45]"
salvador-dali_leda-s-swan-leda-and-the-swan.jpg,awe,"[0.65, 0.6666666666666666, 0.5666666666666667]"
salvador-dali_leviathan-job-40-21-1967.jpg,disgust,"[0.5, 0.6, 0.6000000000000001]"
salvador-dali_mane-thecel-phares-1967.jpg,fear,"[0.2, 0.8, 0.85]"
salvador-dali_mulier-amicta-sole-1967.jpg,awe,"[0.525, 0.5, 0.35]"
salvador-dali_nabuchodonsor-rex-babylons-1967.jpg,sadness,"[0.1, 0.8, 0.9]"
salvador-dali_night-in-the-hotel-abstract-in-black-and-white.jpg,fear,"[0.2333333333333333, 0.6, 0.5]"
salvador-dali_noe-qui-primus-plantavit-vineam-genesis-9-20f-1967.jpg,awe,"[0.5, 0.4, 0.35]"
salvador-dali_oblatio-munda-1967.jpg,awe,"[0.75, 0.85, 0.9]"
salvador-dali_planctus-david-in-mortem-saul-1967.jpg,sadness,"[0.15, 0.85, 0.9]"
salvador-dali_plange-virgo-accincta-sacco-1967.jpg,sadness,"[0.15, 0.8, 0.7]"
salvador-dali_portrait-of-st-jerome.jpg,awe,"[0.775, 0.65, 0.6]"
salvador-dali_proelium-magnum-in-caelo-1967.jpg,awe,"[0.65, 0.85, 0.9]"
salvador-dali_quis-ascendet-in-mentem-domini-1967.jpg,fear,"[0.2, 0.7, 0.6]"
salvador-dali_raphaelesque-hallucination.jpg,sadness,"[0.15, 0.8, 0.7]"
salvador-dali_religious-scene-in-particles.jpg,disgust,"[0.2, 0.7, 0.8]"
salvador-dali_rhinocerotic-figures.jpg,fear,"[0.15, 0.75, 0.7]"
salvador-dali_rhinocerotic-portrait-of-vermeer-s-lacemaker.jpg,fear,"[0.3333333333333333, 0.7999999999999999, 0.7999999999999999]"
salvador-dali_rubus-incombustus-exodus-3-2-1967.jpg,anger,"[0.30000000000000004, 0.65, 0.55]"
salvador-dali_seduxisti-me-domine-1967.jpg,awe,"[0.77, 0.7, 0.6]"
salvador-dali_self-portrait-photomontage-with-the-famous-mao-marilyn-that-philippe-halsman-created-at-dali-s.jpg,amusement,"[0.675, 0.55, 0.5]"
salvador-dali_spiritus-promptus-est-caro-vero-infirma-1967.jpg,awe,"[0.825, 0.7, 0.65]"
salvador-dali_sponsabo-te-mihi-in-sempiternum-song-of-songs-2-12-1967.jpg,sadness,"[0.15, 0.85, 0.85]"
salvador-dali_study-for-christ-of-st-john-of-the-cross-1951.jpg,fear,"[0.25, 0.5, 0.3]"
salvador-dali_study-for-deoxyribonucleic-acid-arabs-1.jpg,awe,"[0.65, 0.8, 0.75]"
salvador-dali_tertia-die-resurrexit-1967.jpg,awe,"[0.7, 0.8, 0.8]"
salvador-dali_the-christian-knight-dali-s-horses.jpg,sadness,"[0.2, 0.8, 0.7]"
salvador-dali_the-dalinian-senyera-catalonian-national-flag.jpg,awe,"[0.3, 0.3, 0.3]"
salvador-dali_the-infanta-standing-woman.jpg,disgust,"[0.25, 0.5, 0.5]"
salvador-dali_the-pool-of-tears.jpg,sadness,"[0.24666666666666667, 0.6666666666666666, 0.6666666666666666]"
salvador-dali_tolle-tolle-crucifige-eum-john-19-15-1967.jpg,awe,"[0.8, 0.75, 0.8]"
salvador-dali_veni-domine-jesu-revelation-22-17-1967.jpg,awe,"[0.7166666666666667, 0.5333333333333333, 0.6]"
salvador-dali_vinea-electa-isaiah-5-6-1967.jpg,disgust,"[0.25, 0.6000000000000001, 0.65]"
salvador-dali_vir-et-mulier-in-paradiso-voluptatis-1967.jpg,fear,"[0.30000000000000004, 0.45, 0.45]"
salvador-dali_vox-clamantis-1967.jpg,awe,"[0.7166666666666667, 0.5666666666666667, 0.5666666666666668]"
sam-francis_2-impressions-swatch-1992.jpg,excitement,"[0.675, 0.55, 0.55]"
sam-francis_2-pri-rain-1964.jpg,amusement,"[0.7250000000000001, 0.6, 0.65]"
sam-francis_abstract-composition-sf-61-1967.jpg,excitement,"[0.85, 0.85, 0.8]"
sam-francis_all-red-1964.jpg,excitement,"[0.8333333333333334, 0.7999999999999999, 0.8333333333333334]"
sam-francis_amerika-grey-blue-1952.jpg,awe,"[0.775, 0.65, 0.6]"
sam-francis_ammonite-sfm-82-063-1982(1).jpg,amusement,"[0.7833333333333332, 0.6666666666666666, 0.7333333333333334]"
sam-francis_and-pink-1973.jpg,disgust,"[0.44999999999999996, 0.6499999999999999, 0.75]"
sam-francis_another-disappearance-1963.jpg,amusement,"[0.7250000000000001, 0.45, 0.44999999999999996]"
sam-francis_around-the-blues-1962.jpg,amusement,"[0.6, 0.6499999999999999, 0.6]"
sam-francis_basel-mural-i-1958(2).jpg,sadness,"[0.19999999999999998, 0.6333333333333333, 0.7000000000000001]"
sam-francis_beaudelaire-1986.jpg,amusement,"[0.575, 0.55, 0.6]"
sam-francis_berlin-red-1970.jpg,anger,"[0.3, 0.7, 0.8]"
sam-francis_big-orange-1955.jpg,amusement,"[0.6833333333333332, 0.6333333333333333, 0.6333333333333333]"
sam-francis_big-red-1953.jpg,excitement,"[0.75, 0.8, 0.75]"
sam-francis_black-smudge.jpg,fear,"[0.19999999999999998, 0.6333333333333333, 0.5666666666666668]"
sam-francis_blue-1962.jpg,sadness,"[0.47500000000000003, 0.35, 0.4]"
sam-francis_blue-47-1961.jpg,excitement,"[0.675, 0.5, 0.44999999999999996]"
sam-francis_blue-and-red-1953.jpg,sadness,"[0.20000000000000004, 0.6, 0.6333333333333333]"
sam-francis_blue-and-red-balls-1962.jpg,excitement,"[0.625, 0.6, 0.5]"
sam-francis_blue-balls-1960.jpg,amusement,"[0.6, 0.5, 0.5]"
sam-francis_blue-balls-v-1962.jpg,sadness,"[0.05, 0.95, 0.95]"
sam-francis_blue-balls-vii-1962.jpg,sadness,"[0.3, 0.6, 0.5666666666666668]"
sam-francis_blue-balls-viii-1962.jpg,sadness,"[0.3, 0.75, 0.75]"
sam-francis_blue-bones-1964.jpg,awe,"[0.85, 0.9, 0.85]"
sam-francis_blue-frame-1976.jpg,sadness,"[0.26666666666666666, 0.7000000000000001, 0.6333333333333333]"
sam-francis_blue-sky-painting-1960.jpg,sadness,"[0.3, 0.6, 0.55]"
sam-francis_blue-violet-1963.jpg,awe,"[0.8, 0.9, 0.95]"
sam-francis_blue-with-red-yellow-and-orange-1962.jpg,amusement,"[0.6666666666666666, 0.6333333333333333, 0.5666666666666667]"
sam-francis_bouquet.jpg,amusement,"[0.6499999999999999, 0.6, 0.55]"
sam-francis_bright-nothing-1963.jpg,excitement,"[0.8, 0.85, 0.85]"
sam-francis_chinese-planet-1963.jpg,sadness,"[0.15, 0.7, 0.6]"
sam-francis_chinese-wall-l-l101-sf-87-1969.jpg,sadness,"[0.25, 0.6, 0.6]"
sam-francis_composition-1988.jpg,excitement,"[0.75, 0.75, 0.65]"
sam-francis_composition-blue-balls-1990.jpg,sadness,"[0.26666666666666666, 0.6666666666666666, 0.6]"
sam-francis_composition-in-blue-and-white-1960.jpg,sadness,"[0.20000000000000004, 0.6666666666666666, 0.6333333333333333]"
sam-francis_composition.jpg,sadness,"[0.1, 0.85, 0.85]"
sam-francis_concert-hall-set-ii-1977.jpg,fear,"[0.30000000000000004, 0.44999999999999996, 0.65]"
sam-francis_concert-hall-set-iii-sf-232-1977.jpg,fear,"[0.30000000000000004, 0.5, 0.6000000000000001]"
sam-francis_coral-lyre-nine-1972.jpg,excitement,"[0.675, 0.65, 0.7]"
sam-francis_coral-marine-1973.jpg,sadness,"[0.35, 0.8, 0.95]"
sam-francis_coral-trails-1986.jpg,excitement,"[0.725, 0.65, 0.7]"
sam-francis_damn-braces-1960.jpg,sadness,"[0.1, 0.85, 0.9]"
sam-francis_dark-and-fast-1981.jpg,fear,"[0.325, 0.5, 0.44999999999999996]"
sam-francis_dark-egg-lembark-l22-1963.jpg,fear,"[0.13333333333333333, 0.6999999999999998, 0.7000000000000001]"
sam-francis_decent-1982.jpg,excitement,"[0.725, 0.65, 0.5]"
sam-francis_deep-blue-and-black-1955.jpg,sadness,"[0.20000000000000004, 0.5666666666666667, 0.5666666666666667]"
sam-francis_deux-magots-1960.jpg,sadness,"[0.2333333333333333, 0.6, 0.5333333333333333]"
sam-francis_dewy-unicorn-1972.jpg,excitement,"[0.7666666666666666, 0.7333333333333334, 0.8000000000000002]"
sam-francis_drawing-for-sculpture-sf65-010-1965.jpg,excitement,"[0.75, 0.8, 0.8]"
sam-francis_dream-it-is-1963.jpg,excitement,"[0.85, 0.85, 0.85]"
sam-francis_emblem-8-1-1959.jpg,excitement,"[0.825, 0.65, 0.6]"
sam-francis_evergreen-licks-1987.jpg,amusement,"[0.675, 0.55, 0.4]"
sam-francis_exposition-sam-francis-19-mars-5-mai-1983-poster.jpg,excitement,"[0.7833333333333333, 0.6999999999999998, 0.7000000000000001]"
sam-francis_eye-of-zengai-1964.jpg,contentment,"[0.75, 0.75, 0.65]"
sam-francis_falling-star-l-l249-1981.jpg,fear,"[0.5, 0.6, 0.7]"
sam-francis_firewood-1973.jpg,amusement,"[0.65, 0.4, 0.3]"
sam-francis_firework-1963.jpg,excitement,"[0.675, 0.65, 0.65]"
sam-francis_flash-point(1).jpg,anger,"[0.475, 0.55, 0.55]"
sam-francis_foot-print-1960.jpg,amusement,"[0.635, 0.5, 0.45]"
sam-francis_for-the-blue-sons-of-the-air-1990.jpg,awe,"[0.8, 0.85, 0.85]"
sam-francis_for-thirteen-sfs-335-1989.jpg,awe,"[0.7, 0.85, 0.9]"
sam-francis_free-floating-clouds-1980.jpg,fear,"[0.45, 0.5, 0.6]"
sam-francis_freshet-1971.jpg,amusement,"[0.85, 0.9, 0.95]"
sam-francis_green-buddha-1977.jpg,amusement,"[0.8, 0.85, 0.85]"
sam-francis_green-buddha-l-l261-sf-337-g-1157-1985.jpg,sadness,"[0.2833333333333334, 0.6, 0.5666666666666667]"
sam-francis_green-ring-1970.jpg,excitement,"[0.47500000000000003, 0.4, 0.30000000000000004]"
sam-francis_hail-hailey-1986.jpg,awe,"[0.75, 0.8, 0.75]"
sam-francis_happy-death-stone-1960.jpg,sadness,"[0.2333333333333333, 0.6, 0.6333333333333333]"
sam-francis_heart-stone-1963.jpg,excitement,"[0.47500000000000003, 0.44999999999999996, 0.44999999999999996]"
sam-francis_hello-1970.jpg,awe,"[0.7, 0.8, 0.75]"
sam-francis_her-blue-deeps-1972.jpg,sadness,"[0.15, 0.8, 0.7]"
sam-francis_her-blue-surround-sfp71-18-1969.jpg,excitement,"[0.6166666666666667, 0.35000000000000003, 0.3]"
sam-francis_hommage-a-vincent-van-gogh-1989.jpg,anger,"[0.35, 0.4, 0.4]"
sam-francis_hommage-to-alfred-jensen-1958.jpg,excitement,"[0.65, 0.4, 0.5]"
sam-francis_hurrah-for-the-red-white-and-blue-1961.jpg,excitement,"[0.6, 0.6499999999999999, 0.6]"
sam-francis_indigo-wood-1982.jpg,fear,"[0.13333333333333333, 0.5, 0.43333333333333335]"
sam-francis_japan-line-series-no-1-composition-1958.jpg,awe,"[0.7, 0.75, 0.7]"
sam-francis_king-corpse-sfs-288-1986.jpg,awe,"[0.65, 0.8, 0.9]"
sam-francis_la-notte-1988(1).jpg,awe,"[0.775, 0.6, 0.6]"
sam-francis_la-primavera-1988(1).jpg,contentment,"[0.525, 0.4, 0.3]"
sam-francis_la-primavera-fredda-cold-spring-1988.jpg,amusement,"[0.625, 0.5, 0.35]"
sam-francis_light-in-itself-1979.jpg,excitement,"[0.8, 0.8, 0.85]"
sam-francis_light-violet-lembark-l20-1963.jpg,disgust,"[0.25, 0.5, 0.6000000000000001]"
sam-francis_limb-sf78-095-1978.jpg,excitement,"[0.65, 0.6666666666666666, 0.6333333333333333]"
sam-francis_lollipop-sf88-250-1988.jpg,amusement,"[0.525, 0.4, 0.4]"
sam-francis_middle-blue-1957.jpg,sadness,"[0.25, 0.4, 0.30000000000000004]"
sam-francis_middle-blue-iii-1959.jpg,amusement,"[0.6, 0.55, 0.55]"
sam-francis_on-return-1964.jpg,excitement,"[0.525, 0.44999999999999996, 0.6]"
sam-francis_painting-1957.jpg,sadness,"[0.3, 0.44999999999999996, 0.4]"
sam-francis_pioggia-d-oro-golden-rain-1988.jpg,amusement,"[0.85, 0.8, 0.75]"
sam-francis_polar-red.jpg,amusement,"[0.5, 0.85, 0.9]"
sam-francis_red-again-1972.jpg,excitement,"[0.75, 0.6666666666666666, 0.7000000000000001]"
sam-francis_red-and-black-1954.jpg,fear,"[0.15000000000000002, 0.7, 0.7]"
sam-francis_red-and-pink-1951.jpg,disgust,"[0.30000000000000004, 0.35, 0.30000000000000004]"
sam-francis_reefs-1955.jpg,sadness,"[0.2, 0.65, 0.6]"
sam-francis_round-the-world-1959.jpg,amusement,"[0.6, 0.6, 0.7]"
sam-francis_sculpture-drawing-sf64-571-1964.jpg,sadness,"[0.25, 0.44999999999999996, 0.4]"
sam-francis_sculpture-drawing-toyko-sf65-018-1965.jpg,excitement,"[0.7833333333333332, 0.6999999999999998, 0.6666666666666666]"
sam-francis_senza-titolo-iii-1987.jpg,amusement,"[0.6166666666666667, 0.6, 0.5]"
sam-francis_sf48-004-1948.jpg,contentment,"[0.47500000000000003, 0.35, 0.25]"
sam-francis_sf59-040-1959.jpg,excitement,"[0.6, 0.30000000000000004, 0.2]"
sam-francis_sfp83-52-1983.jpg,awe,"[0.4, 0.55, 0.55]"
sam-francis_sketch-1960.jpg,amusement,"[0.775, 0.35, 0.25]"
sam-francis_speck-1971.jpg,awe,"[0.3, 0.9, 0.9]"
sam-francis_spleen-yellow-1971.jpg,amusement,"[0.675, 0.5, 0.5]"
sam-francis_st-g70-033-1970.jpg,excitement,"[0.825, 0.7, 0.65]"
sam-francis_star-1964.jpg,amusement,"[0.675, 0.44999999999999996, 0.5]"
sam-francis_straight-line-of-the-sun-l-l187-1975.jpg,fear,"[0.13333333333333333, 0.7000000000000001, 0.5]"
sam-francis_sulfur-sails-1969.jpg,excitement,"[0.65, 0.4, 0.3]"
sam-francis_sulfur-water-1967.jpg,excitement,"[0.625, 0.55, 0.5]"
sam-francis_sun-up-1964.jpg,amusement,"[0.675, 0.44999999999999996, 0.44999999999999996]"
sam-francis_taches-untitled-1972.jpg,amusement,"[0.75, 0.55, 0.5]"
sam-francis_the-five-continents-1984.jpg,excitement,"[0.55, 0.35, 0.35]"
sam-francis_the-white-line-1960.jpg,amusement,"[0.675, 0.55, 0.5]"
sam-francis_tokyo-1974.jpg,amusement,"[0.6166666666666667, 0.5666666666666667, 0.6]"
sam-francis_towards-disappearance-ii-1958.jpg,sadness,"[0.4, 0.5, 0.5]"
sam-francis_trietto-4-sfe-077rc-1991.jpg,excitement,"[0.65, 0.3, 0.4]"
sam-francis_trietto-iii-1991.jpg,awe,"[1.0, 1.0, 1.0]"
sam-francis_untitled-040-1986.jpg,excitement,"[0.675, 0.5, 0.35]"
sam-francis_untitled-044-1987.jpg,excitement,"[0.6999999999999998, 0.5333333333333333, 0.4000000000000001]"
sam-francis_untitled-093-1994.jpg,excitement,"[0.7166666666666667, 0.6, 0.6]"
sam-francis_untitled-1-1987.jpg,contentment,"[0.7, 0.5, 0.7]"
sam-francis_untitled-1.jpg,fear,"[0.16666666666666666, 0.8333333333333334, 0.7666666666666666]"
sam-francis_untitled-1947.jpg,excitement,"[0.625, 0.25, 0.25]"
sam-francis_untitled-1949.jpg,fear,"[0.1, 0.65, 0.6]"
sam-francis_untitled-1950-1.jpg,fear,"[0.13333333333333333, 0.5, 0.46666666666666673]"
sam-francis_untitled-1950.jpg,fear,"[0.1, 0.65, 0.65]"
sam-francis_untitled-1953-1.jpg,fear,"[0.1, 0.9, 0.6]"
sam-francis_untitled-1953.jpg,fear,"[0.15, 0.7, 0.7]"
sam-francis_untitled-1954-1.jpg,sadness,"[0.15, 0.85, 0.9]"
sam-francis_untitled-1954.jpg,awe,"[0.7, 0.75, 0.65]"
sam-francis_untitled-1955.jpg,anger,"[0.25, 0.55, 0.5]"
sam-francis_untitled-1957.jpg,amusement,"[0.6, 0.7, 0.7]"
sam-francis_untitled-1958.jpg,excitement,"[0.45, 0.6, 0.65]"
sam-francis_untitled-1959-2.jpg,sadness,"[0.35, 0.55, 0.6]"
sam-francis_untitled-1959.jpg,contentment,"[0.6499999999999999, 0.4, 0.35]"
sam-francis_untitled-1960-1.jpg,excitement,"[0.65, 0.3, 0.2]"
sam-francis_untitled-1960.jpg,amusement,"[0.55, 0.55, 0.55]"
sam-francis_untitled-1964-2.jpg,amusement,"[0.6999999999999998, 0.6, 0.5666666666666667]"
sam-francis_untitled-1964-3.jpg,excitement,"[0.55, 0.4, 0.3]"
sam-francis_untitled-1965-2.jpg,excitement,"[0.825, 0.7, 0.65]"
sam-francis_untitled-1968.jpg,amusement,"[0.75, 0.75, 0.7]"
sam-francis_untitled-1969.jpg,excitement,"[0.5, 0.3, 0.4]"
sam-francis_untitled-1973.jpg,excitement,"[0.625, 0.6000000000000001, 0.6]"
sam-francis_untitled-1975-1.jpg,awe,"[1.0, 1.0, 1.0]"
sam-francis_untitled-1975.jpg,excitement,"[0.675, 0.45, 0.5]"
sam-francis_untitled-1977.jpg,awe,"[0.8, 0.8, 0.8]"
sam-francis_untitled-1978-1.jpg,disgust,"[0.2, 0.75, 0.7]"
sam-francis_untitled-1978.jpg,excitement,"[0.7833333333333332, 0.6666666666666666, 0.7666666666666666]"
sam-francis_untitled-1979.jpg,sadness,"[0.25, 0.6333333333333333, 0.6]"
sam-francis_untitled-1980.jpg,anger,"[0.2, 0.7, 0.6]"
sam-francis_untitled-1981.jpg,excitement,"[0.8166666666666668, 0.6333333333333333, 0.6666666666666666]"
sam-francis_untitled-1984-3.jpg,disgust,"[0.4, 0.4, 0.44999999999999996]"
sam-francis_untitled-1984-4.jpg,sadness,"[0.3, 0.6499999999999999, 0.7]"
sam-francis_untitled-1984.jpg,sadness,"[0.5, 0.44999999999999996, 0.44999999999999996]"
sam-francis_untitled-1985.jpg,excitement,"[0.575, 0.44999999999999996, 0.55]"
sam-francis_untitled-1986.jpg,fear,"[0.0, 1.0, 1.0]"
sam-francis_untitled-1987(1).jpg,excitement,"[0.7166666666666667, 0.6666666666666666, 0.6333333333333333]"
sam-francis_untitled-1987-2.jpg,excitement,"[0.825, 0.65, 0.6]"
sam-francis_untitled-1987.jpg,anger,"[0.25, 0.44999999999999996, 0.55]"
sam-francis_untitled-1988-1.jpg,excitement,"[0.6, 0.7, 0.8]"
sam-francis_untitled-1988-2.jpg,excitement,"[0.575, 0.55, 0.55]"
sam-francis_untitled-1988-3.jpg,amusement,"[0.625, 0.6000000000000001, 0.7]"
sam-francis_untitled-1988.jpg,contentment,"[0.575, 0.5, 0.55]"
sam-francis_untitled-1989-1.jpg,excitement,"[0.7250000000000001, 0.35, 0.45]"
sam-francis_untitled-1989-2.jpg,excitement,"[0.675, 0.55, 0.44999999999999996]"
sam-francis_untitled-1989.jpg,amusement,"[0.6799999999999999, 0.55, 0.4]"
sam-francis_untitled-1990-1.jpg,awe,"[0.95, 0.95, 0.95]"
sam-francis_untitled-1990-2.jpg,awe,"[0.8, 0.8, 0.7]"
sam-francis_untitled-1990-4.jpg,awe,"[0.7, 0.95, 0.85]"
sam-francis_untitled-1990-5.jpg,excitement,"[0.85, 0.85, 0.9]"
sam-francis_untitled-1990-6.jpg,awe,"[0.8, 0.75, 0.65]"
sam-francis_untitled-1990-7.jpg,anger,"[0.4, 0.6, 0.7]"
sam-francis_untitled-1990.jpg,amusement,"[0.75, 0.8, 0.7]"
sam-francis_untitled-1992.jpg,excitement,"[0.75, 0.7000000000000001, 0.7333333333333334]"
sam-francis_untitled-1993.jpg,amusement,"[0.75, 0.6666666666666666, 0.7000000000000001]"
sam-francis_untitled-1994.jpg,contentment,"[0.6666666666666666, 0.6333333333333333, 0.6]"
sam-francis_untitled-2.jpg,contentment,"[0.8, 0.85, 0.75]"
sam-francis_untitled-3.jpg,contentment,"[0.8, 0.85, 0.75]"
sam-francis_untitled-4.jpg,fear,"[0.16666666666666666, 0.6333333333333333, 0.5333333333333333]"
sam-francis_untitled-5.jpg,excitement,"[0.6499999999999999, 0.8, 0.75]"
sam-francis_untitled-black-clouds-1952.jpg,fear,"[0.1, 0.9, 0.55]"
sam-francis_untitled-blue-balls-from-cross-9-1963.jpg,sadness,"[0.05, 0.95, 0.95]"
sam-francis_untitled-blue-green-1958.jpg,amusement,"[0.45, 0.45, 0.3]"
sam-francis_untitled-composition-lembark-285-1990.jpg,sadness,"[0.1, 0.7, 0.7]"
sam-francis_untitled-dark-blue-green-1966.jpg,sadness,"[0.2, 0.6, 0.6]"
sam-francis_untitled-exp-sf-09-17-78-1978.jpg,excitement,"[0.625, 0.55, 0.44999999999999996]"
sam-francis_untitled-exp-sf-56-04-1982.jpg,excitement,"[0.525, 0.5, 0.45]"
sam-francis_untitled-exp-sf-58-08-82-1982.jpg,amusement,"[0.625, 0.6, 0.55]"
sam-francis_untitled-from-marginalia-hommage-to-shimizu-1979.jpg,awe,"[0.65, 0.9, 0.85]"
sam-francis_untitled-from-michel-waldberg-s-po-mes-dans-le-ciel.jpg,excitement,"[0.6999999999999998, 0.6666666666666666, 0.7000000000000001]"
sam-francis_untitled-from-papierski-portfolio-sf-351-1992.jpg,sadness,"[0.31666666666666665, 0.6333333333333333, 0.5666666666666667]"
sam-francis_untitled-from-papierski-portfolio-sf-355-1992.jpg,amusement,"[0.6833333333333332, 0.5499999999999999, 0.65]"
sam-francis_untitled-from-pasadena-box-1963-1.jpg,amusement,"[0.6499999999999999, 0.65, 0.6]"
sam-francis_untitled-from-pasadena-box-1963-2.jpg,amusement,"[0.6, 0.5, 0.3]"
sam-francis_untitled-from-pasadena-box-1963.jpg,excitement,"[0.6, 0.6, 0.65]"
sam-francis_untitled-from-pasadena-box-lembark-l57-1963.jpg,awe,"[0.75, 0.85, 0.85]"
sam-francis_untitled-from-pasadena-box-lembark-l58-1963.jpg,amusement,"[0.575, 0.55, 0.44999999999999996]"
sam-francis_untitled-from-pasadena-box-lembark-l59-1963.jpg,awe,"[0.85, 0.9, 0.85]"
sam-francis_untitled-from-pasadena-box-lembark-l60-1963.jpg,excitement,"[0.675, 0.65, 0.6]"
sam-francis_untitled-from-pasadena-box-lembark-l61-1963.jpg,awe,"[0.95, 0.95, 1.0]"
sam-francis_untitled-from-pasadena-box-lembark-l62-1963.jpg,amusement,"[0.55, 0.44999999999999996, 0.5]"
sam-francis_untitled-from-pierre-guyotat-s-wanted-female-1993.jpg,contentment,"[0.6, 0.45, 0.4]"
sam-francis_untitled-holy-hole-1984.jpg,excitement,"[0.7250000000000001, 0.65, 0.6000000000000001]"
sam-francis_untitled-i-l-i-87-1987.jpg,amusement,"[0.675, 0.65, 0.7]"
sam-francis_untitled-ii-1983.jpg,amusement,"[0.6, 0.3, 0.2]"
sam-francis_untitled-l-213-sf-240-1976.jpg,awe,"[0.65, 0.85, 0.65]"
sam-francis_untitled-l-i112-1990.jpg,excitement,"[0.675, 0.6000000000000001, 0.55]"
sam-francis_untitled-l-i48-sfe-015-1984.jpg,fear,"[0.05, 0.95, 0.8]"
